institution_id,institution_name,deglevl_code,deglevl,degcip_4dig,ciptitle,grad_cohort,grad_cohort_label,year_postgrad,p25_earnings,p50_earnings,p75_earnings,cellcount,cell_suppressed,state,system,first_release,last_update,cpi_reportyear
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,2007,2007-2009,5,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,2010,2010-2012,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,2013,2013-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,1998,1998-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,1998,1998-2000,5,28327,41844,51690,47,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,1998,1998-2000,10,27512,40449,53358,40,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2001,2001-2003,1,15305,20140,26160,43,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2001,2001-2003,5,22329,33687,42309,42,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2001,2001-2003,10,23456,40017,50856,37,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2004,2004-2006,1,17950,23719,31042,62,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2004,2004-2006,5,22192,31423,37883,63,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2004,2004-2006,10,26585,40449,57318,48,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2007,2007-2009,1,18709,22254,28164,57,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2007,2007-2009,5,22268,27512,37363,60,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2010,2010-2012,1,17403,22876,29685,60,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2013,2013-2015,1,19393,25826,34704,56,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5009,MUSIC,1998,1998-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5009,MUSIC,1998,1998-2000,5,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5009,MUSIC,1998,1998-2000,10,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5009,MUSIC,2001,2001-2003,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5009,MUSIC,2001,2001-2003,5,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5009,MUSIC,2001,2001-2003,10,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5009,MUSIC,2004,2004-2006,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5009,MUSIC,2004,2004-2006,5,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5009,MUSIC,2004,2004-2006,10,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5009,MUSIC,2007,2007-2009,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5009,MUSIC,2007,2007-2009,5,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5009,MUSIC,2010,2010-2012,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5009,MUSIC,2013,2013-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2010,2010-2012,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2013,2013-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5122,PUBLIC HEALTH,2010,2010-2012,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5122,PUBLIC HEALTH,2013,2013-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2001,2001-2003,1,23108,30771,38829,37,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2001,2001-2003,5,26353,47260,60920,33,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2001,2001-2003,10,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2004,2004-2006,1,21650,31244,39500,301,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2004,2004-2006,5,33676,47520,63625,270,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2004,2004-2006,10,39571,58131,79820,203,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2007,2007-2009,1,21052,27919,39489,292,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2007,2007-2009,5,29183,41937,61020,316,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2010,2010-2012,1,21316,29888,39594,275,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2013,2013-2015,1,21801,31547,42682,142,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",1998,1998-2000,1,21873,33993,46527,81,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",1998,1998-2000,5,33655,47166,65029,268,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",1998,1998-2000,10,42849,59621,88711,239,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2003,1,20808,29685,41651,240,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2003,5,37748,48948,63501,241,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2003,10,39271,53045,77548,248,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5203,ACCOUNTING AND RELATED SERVICES,1998,1998-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5203,ACCOUNTING AND RELATED SERVICES,1998,1998-2000,5,49814,59640,79278,49,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5203,ACCOUNTING AND RELATED SERVICES,1998,1998-2000,10,46087,63749,96006,43,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5203,ACCOUNTING AND RELATED SERVICES,2001,2001-2003,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5203,ACCOUNTING AND RELATED SERVICES,2001,2001-2003,5,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5203,ACCOUNTING AND RELATED SERVICES,2001,2001-2003,10,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5203,ACCOUNTING AND RELATED SERVICES,2004,2004-2006,1,33637,43612,50700,49,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5203,ACCOUNTING AND RELATED SERVICES,2004,2004-2006,5,47553,60399,76812,49,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5203,ACCOUNTING AND RELATED SERVICES,2004,2004-2006,10,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5203,ACCOUNTING AND RELATED SERVICES,2007,2007-2009,1,27319,36398,46726,75,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5203,ACCOUNTING AND RELATED SERVICES,2007,2007-2009,5,37517,50856,63302,73,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5203,ACCOUNTING AND RELATED SERVICES,2010,2010-2012,1,26187,36128,45852,60,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5203,ACCOUNTING AND RELATED SERVICES,2013,2013-2015,1,25967,38289,48041,48,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5214,MARKETING,2007,2007-2009,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5214,MARKETING,2007,2007-2009,5,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5214,MARKETING,2010,2010-2012,1,24035,29956,37613,33,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5214,MARKETING,2013,2013-2015,1,22021,27301,34660,47,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5401,HISTORY,1998,1998-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5401,HISTORY,1998,1998-2000,5,27512,38289,51273,40,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5401,HISTORY,1998,1998-2000,10,36668,50022,65486,37,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5401,HISTORY,2001,2001-2003,1,19455,25194,35487,31,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5401,HISTORY,2001,2001-2003,5,23649,38289,44666,42,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5401,HISTORY,2001,2001-2003,10,29467,43575,59350,41,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5401,HISTORY,2004,2004-2006,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5401,HISTORY,2004,2004-2006,5,27512,34420,46087,32,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5401,HISTORY,2004,2004-2006,10,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5401,HISTORY,2007,2007-2009,1,20335,25484,31205,31,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5401,HISTORY,2007,2007-2009,5,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5401,HISTORY,2010,2010-2012,1,19455,27874,34633,35,0,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,05,Baccalaureate,5401,HISTORY,2013,2013-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1353,FORT LEWIS COLLEGE,07,Masters,1300,EDUCATION,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0101,AGRICULTURAL BUSINESS AND MANAGEMENT,2001,2001-2005,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0101,AGRICULTURAL BUSINESS AND MANAGEMENT,2001,2001-2005,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0101,AGRICULTURAL BUSINESS AND MANAGEMENT,2001,2001-2005,10,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0101,AGRICULTURAL BUSINESS AND MANAGEMENT,2006,2006-2010,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0101,AGRICULTURAL BUSINESS AND MANAGEMENT,2006,2006-2010,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0105,AGRICULTURAL AND DOMESTIC ANIMAL SERVICES,1996,1996-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0105,AGRICULTURAL AND DOMESTIC ANIMAL SERVICES,1996,1996-2000,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0105,AGRICULTURAL AND DOMESTIC ANIMAL SERVICES,1996,1996-2000,10,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0105,AGRICULTURAL AND DOMESTIC ANIMAL SERVICES,2001,2001-2005,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0105,AGRICULTURAL AND DOMESTIC ANIMAL SERVICES,2001,2001-2005,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0105,AGRICULTURAL AND DOMESTIC ANIMAL SERVICES,2001,2001-2005,10,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0105,AGRICULTURAL AND DOMESTIC ANIMAL SERVICES,2006,2006-2010,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0105,AGRICULTURAL AND DOMESTIC ANIMAL SERVICES,2006,2006-2010,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",0105,AGRICULTURAL AND DOMESTIC ANIMAL SERVICES,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,10,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2001,2001-2005,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2001,2001-2005,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2001,2001-2005,10,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,1996,1996-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,1996,1996-2000,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,1996,1996-2000,10,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2001,2001-2005,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2001,2001-2005,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2001,2001-2005,10,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2006,2006-2010,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2006,2006-2010,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",1204,COSMETOLOGY AND RELATED PERSONAL GROOMING SERVICES,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",4600,CONSTRUCTION TRADES,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5107,HEALTH AND MEDICAL ADMINISTRATIVE SERVICES,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5108,ALLIED HEALTH AND MEDICAL ASSISTING SERVICES,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5109,"ALLIED HEALTH DIAGNOSTIC, INTERVENTION, AND TREATMENT PROFESSIONS",2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5139,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2006,2006-2010,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5139,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2006,2006-2010,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5139,"PRACTICAL NURSING, VOCATIONAL NURSING AND NURSING ASSISTANTS",2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5203,ACCOUNTING AND RELATED SERVICES,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,1996,1996-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,1996,1996-2000,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,1996,1996-2000,10,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2001,2001-2005,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2001,2001-2005,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2001,2001-2005,10,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2006,2006-2010,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2006,2006-2010,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5204,BUSINESS OPERATIONS SUPPORT AND ASSISTANT SERVICES,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5207,ENTREPRENEURIAL AND SMALL BUSINESS OPERATIONS,1996,1996-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5207,ENTREPRENEURIAL AND SMALL BUSINESS OPERATIONS,1996,1996-2000,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5207,ENTREPRENEURIAL AND SMALL BUSINESS OPERATIONS,1996,1996-2000,10,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5207,ENTREPRENEURIAL AND SMALL BUSINESS OPERATIONS,2001,2001-2005,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5207,ENTREPRENEURIAL AND SMALL BUSINESS OPERATIONS,2001,2001-2005,5,25580,47260,68478,50,0,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5207,ENTREPRENEURIAL AND SMALL BUSINESS OPERATIONS,2001,2001-2005,10,30771,39523,67230,45,0,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5207,ENTREPRENEURIAL AND SMALL BUSINESS OPERATIONS,2006,2006-2010,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5207,ENTREPRENEURIAL AND SMALL BUSINESS OPERATIONS,2006,2006-2010,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,01,"Certificate, <1 year",5207,ENTREPRENEURIAL AND SMALL BUSINESS OPERATIONS,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,02,"Certificate,1-2 years",0101,AGRICULTURAL BUSINESS AND MANAGEMENT,1996,1996-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,02,"Certificate,1-2 years",0101,AGRICULTURAL BUSINESS AND MANAGEMENT,1996,1996-2000,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,02,"Certificate,1-2 years",0101,AGRICULTURAL BUSINESS AND MANAGEMENT,1996,1996-2000,10,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,02,"Certificate,1-2 years",0101,AGRICULTURAL BUSINESS AND MANAGEMENT,2001,2001-2005,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,02,"Certificate,1-2 years",0101,AGRICULTURAL BUSINESS AND MANAGEMENT,2001,2001-2005,5,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,02,"Certificate,1-2 years",0101,AGRICULTURAL BUSINESS AND MANAGEMENT,2001,2001-2005,10,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,02,"Certificate,1-2 years",0101,AGRICULTURAL BUSINESS AND MANAGEMENT,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,02,"Certificate,1-2 years",0105,AGRICULTURAL AND DOMESTIC ANIMAL SERVICES,1996,1996-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1355,LAMAR COMMUNITY COLLEGE,02,"Certificate,1-2 years",0105,AGRICULTURAL AND DOMESTIC ANIMAL SERVICES,1996,1996-2000,5,,,,,1,CO,cdhe,08242018,08242018,2016
